"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1075","Protein processing in the endoplasmic reticulum",0.00332912226591686,0.0368753095309159,0.431707695803346,0.166569668757151,1.82238212404586,131,"SKP1;DAD1;PDIA3;STUB1;RAD23A;PDIA6;HSPA5;ATF4;HSP90AA1;HSP90B1;UBE2D2;HSPA8;DNAJA1;SSR4;PPP1R15A;RPN2;UBE2D3;EIF2S1;CKAP4;XBP1;ERP29;SSR3;CALR;RNF5;CRYAB;BCAP31;HERPUD1;LMAN2;DDOST;BAX;SSR2;DNAJB11;UBE2J2;SAR1A;SEC61A1;NSFL1C;SAR1B;DERL2;PDIA4;SEC13;CAPN2;HSP90AB1;UFD1L;DDIT3;HSPA1A;RBX1;UBE2E3;SIL1;EIF2AK4;HSPBP1;EIF2AK1;MAN1B1;SEC24C;VIMP;GANAB;DNAJC10;VCP;SSR1"
"1076","Proteins and DNA sequences in cardicac structures",0.0354505169867061,0.216262986471203,0.300678667908862,-0.545466304488423,-1.59449084757227,8,"SMARCD3;PTPN11;SMAD6;ATP2A2;NFATC3;NFATC4;PITX2;TGFB1"
"1077","Proteolysis and signaling pathway of Notch",0.540098199672668,0.853920317760018,0.0652193508705457,-0.410659032125916,-0.918364955884596,4,"ADAM17;FURIN;PSEN1"
"1078","Prothrombin activation intrinsic pathway",0.576601671309192,0.87752222194828,0.0896988640438107,0.306588162686038,0.885110127019771,6,"C1QBP;SERPING1"
"1079","Proximal tubule bicarbonate reclamation",0.214484679665738,0.603706709508588,0.159640183114786,0.424673477305056,1.22601861776487,6,"MDH1;ATP1B3;GLS;PCK2;ATP1A1;GLUD1"
"1080","Purine catabolism",0.356545961002786,0.733928310879821,0.119879164317402,0.3610477099529,1.04233308167172,6,"NT5C;GPX1;PNP;NT5E;CAT"
"1081","Purine metabolism",0.811320754716981,0.970692446248204,0.21924560009436,0.0894227444392504,0.817870711465139,91,"PKM;NME1;GUK1;RRM2;POLR2E;POLD2;POLR2J;POLR3K;NME4;POLR2C;NUDT5;PAICS;POLE3;ATIC;POLR2L;NT5C;DCK;RRM1;CANT1;POLR2F;POLR1C;POLR2G;ITPA;POLR2D;GPX1;ADK;APRT;POLR2I;PDE6D;DGUOK;AK2;PNP;POLR2K;IMPDH2;ADSS;POLR3H;NT5E;PDE1C;HPRT1;POLR3A;ADSL;POLE4;NUDT2;CAT;NUDT9;POLR3GL;POLR3D;POLR2H"
"1082","Purine ribonucleoside monophosphate biosynthesis",0.867692307692308,0.978097690104072,0.0730601970950914,0.201197731116858,0.667033050491971,8,"PAICS;ATIC;IMPDH2;ADSS;ADSL"
"1083","Purine salvage",0.784313725490196,0.960642228647176,0.0815137483441348,0.202378488605611,0.741159607567345,10,"DCK;ADK;APRT;DGUOK;PNP;HPRT1"
"1084","Pyrimidine biosynthesis",0.41343669250646,0.77579240369938,0.105115231647491,0.386961787483864,1.02424531650762,5,"TYMS;DUT;UMPS;DCTD"
"1085","Pyrimidine catabolism",0.844961240310077,0.978097690104072,0.0656655138400232,0.260020687871735,0.688246179240166,5,"NT5C;NT5E;TYMP;UPP1;NT5C3A"
"1086","Pyrimidine metabolism",0.249756318705833,0.646188607099923,0.249246554383295,0.144233082536646,1.2343678479707,73,"DTYMK;TK1;NME1;TYMS;RRM2;DUT;POLR2E;POLD2;POLR2J;POLR3K;NME4;POLR2C;POLE3;POLR2L;NT5C;DCK;RRM1;CANT1;CTPS1;POLR2F;POLR1C;POLR2G;ITPA;POLR2D;POLR2I;PNP;UCK2;POLR2K;AK3;POLR3H;NT5E;POLR3A;TXNRD1;POLE4;NUDT2;UMPS;DCTD;POLR3GL;CMPK1;POLR3D;POLR2H;TXNRD2;POLR1D;POLR2B"
"1087","Pyrimidine salvage reactions",0.753323485967504,0.952457940579883,0.0448413091548333,-0.257760381823606,-0.753477467448581,8,"CDA;UPP1;UCK1;TK2"
"1088","Pyruvate dehydrogenase (PDH) complex regulation",0.335384615384615,0.722542908793947,0.131449694902037,0.331132721163069,1.0978079518542,8,"PDHX;PDHA1;DLD;PDHB"
"1089","Pyruvate metabolism",0.122340425531915,0.469007897772651,0.307746666057907,0.208747339365975,1.34354764261238,32,"PKM;LDHA;MDH1;BSG;MDH2;LDHB;PDHX;PDHA1;ACAT2;SLC16A3;DLD;PDHB;ACYP1;GLO1;AKR1B1"
"1090","Pyruvate metabolism and citric acid (TCA) cycle",0.00522223365228314,0.0521507990755398,0.407017918923954,0.28924621201442,1.87850351424712,33,"LDHA;BSG;SDHC;SDHB;MDH2;SDHD;IDH2;LDHB;PDHX;SUCLG1;PDHA1;IDH3B;SLC16A3;DLD;PDHB"
"1091","RAC1 activity regulation",0.201612903225806,0.587903225806452,0.109240513352675,-0.344105075845409,-1.28431459879463,16,"DOCK1;RAP1GDS1;SOS1;ARHGAP1;ARHGAP17;EPS8;ABI1;CHN1"
"1092","RAGE pathway",0.0256465309814455,0.173919265911384,0.352487857583619,0.303545318188121,1.75451879955461,25,"ID2;TIMP1;CTGF;MFGE8;ID3;CYBA;FN1;ID1"
"1093","RANKL regulation of apoptosis and immune response",0.122340425531915,0.469007897772651,0.307746666057907,0.212950295185095,1.38300126760249,33,"MYL6;MKI67;CALM1;HLA-C;CDK4;CDK1;ILF3;EGR1;CDC27;CTSK;JUN;TXN;BAG3;CDC42;XRCC1;CD44;ADAM9"
"1094","RANKL signaling pathway",0.808353808353808,0.970692446248204,0.032984715827081,-0.159383809034553,-0.730513099835976,33,"MAPK9;MAPK14;MAPK8;CBL;CHUK;TRAF3;SRC;PAPSS2;PTK2;MAP3K7"
"1095","RIG-I-like receptor signaling pathway",0.305896805896806,0.703466156147544,0.0795433855683457,-0.253102463581811,-1.15447394076109,32,"MAPK9;MAPK12;MAPK14;MAPK8;OTUD5;CHUK;TRAF3;AZI2;TBK1;TRADD;MAP3K7;ISG15;TRAF2;NFKB1;MAVS;IRF3;NFKBIB;RIPK1;ATG12;TMEM173;SIKE1;ATG5;TRIM25;IKBKE;TANK;CYLD;DDX3X"
"1096","RIG-I/MDA5-mediated induction of interferon-alpha/beta pathways",0.568627450980392,0.875458102987763,0.149200567527766,0.133256916216166,0.912318041724587,40,"HMGB1;UBC;UBB;PIN1;UBA52;UBE2D2;UBE2D3;NFKBIA;FADD;PCBP2"
"1097","RNA degradation",0.396551724137931,0.774250061470371,0.211395266510393,0.141501411644851,1.04880911681884,50,"ENO1;LSM4;LSM5;LSM2;LSM3;LSM8;HSPD1;EXOSC8;PAPOLA;LSM7;EXOSC3;LSM1;EXOSC1;MPHOSPH6;C1D;EXOSC7;HSPA9;EXOSC9;WDR61;DCP1A;XRN1;PAPD7;CNOT7;CNOT4;CNOT1;TTC37;LSM6;PATL1;CNOT2;DCPS;EXOSC2;EXOSC4;SKIV2L2;EXOSC6"
"1098","RNA polymerase",0.00754253572756843,0.0678828215481159,0.407017918923954,0.346061170756085,2.0002641895835,25,"POLR2E;POLR2J;POLR3K;POLR2C;POLR2L;POLR2F;POLR1C;POLR2G;POLR2D;POLR2I;POLR2K;POLR3H;POLR3A;POLR3GL;POLR3D;POLR2H;POLR1D;POLR2B;ZNRD1;POLR2A;POLR2J3;POLR1E"
"1099","RNA polymerase I promoter opening",0.258461538461538,0.65880580957504,0.1521380821269,0.35459864246788,1.1756047788048,8,"H2AFZ;H2AFX;HIST1H2AC;UBTF;MBD2;H3F3A"
"1100","RNA polymerase I transcription",0.728983688833124,0.944871225415596,0.0388490999456402,-0.178964954031568,-0.785975086380594,28,"TAF1B;TAF1C;RRN3;ERCC2;GTF2H3;CDK7"
"1101","RNA polymerase I transcription initiation",0.293125810635538,0.693889206167904,0.0847862369553609,-0.293854498690421,-1.17499927989294,20,"TAF1B;TAF1C;RRN3;ERCC2;GTF2H3;CDK7"
"1102","RNA polymerase I, RNA polymerase III, and mitochondrial transcription",0.734806629834254,0.947946073047978,0.0324737339526228,-0.152726133121665,-0.807639838742496,58,"TAF1B;BRF1;TAF1C;GTF3C4;POLRMT;SNAPC5;RRN3;ERCC2;POLR3F;GTF2H3;CDK7"
"1103","RNA polymerase II C-terminal domain phosphorylation and interaction with capping enzyme",0.0964230171073095,0.424727368406215,0.179776527624185,-0.54591591346719,-1.42402663622068,6,"RNMT;ERCC2;GTF2H3;ERCC3"
"1104","RNA polymerase II promoter escape",0.99250936329588,0.998524770994197,0.0762660738567597,0.10856397829483,0.491289614877033,15,"TAF9;GTF2B;GTF2A2;TAF10;GTF2H1;TBP;TAF12;GTF2H2;TAF13;GTF2E2;TAF11;TAF6"
"1105","RNA polymerase II transcription",0.00213357719919283,0.0268168582450272,0.431707695803346,0.206071391990049,1.86346226299222,87,"SRSF3;SNRPB;SNRPG;SRSF7;RBM8A;SRSF2;POLR2E;RNPS1;SRSF9;MAGOH;SNRPD3;SLBP;SNRPE;POLR2J;SSRP1;TAF9;POLR2C;NELFE;GTF2B;SNRPF;GTF2A2;PCF11;PAPOLA;SRRM1;SRSF11;POLR2L;SRSF1;UPF3B;SUPT16H;LSM10;TCEB1;POLR2F;SRSF5;POLR2G;POLR2D;TAF10;CPSF7;POLR2I;NELFB;NCBP2;CCNH;GTF2F2"
"1106","RNA polymerase III abortive and retractive initiation",0.004498594988721,0.0458667936612253,0.407017918923954,0.483974491242195,2.04895441328397,13,"POLR2E;GTF3A;POLR2L;NFIX;SSB;NFIC;POLR2F;POLR2K;POLR3H;POLR3A;POLR3D;POLR2H"
"1107","RNA polymerase III transcription",0.0671522132751091,0.335746339159188,0.287805130535564,0.217156297089202,1.44227615725091,34,"POLR2E;POLR3K;SFPQ;GTF3A;POLR2L;NFIX;SSB;NFIC;NR3C1;POLR2F;POLR1C;SNAPC1;SNAPC4;GTF3C5;POLR2K;POLR3H;POLR3A;BDP1;TBP;POLR3GL;POLR3D;POLR2H;SNAPC2;POLR1D"
"1108","RNA polymerase III transcription initiation From type 3 promoter",0.0068784537738818,0.0630741232850294,0.407017918923954,0.3646048692631,1.90728608522266,21,"POLR2E;POLR3K;POLR2L;POLR2F;POLR1C;SNAPC1;SNAPC4;POLR2K;POLR3H;POLR3A;BDP1;TBP;POLR3GL;POLR3D;POLR2H;SNAPC2;POLR1D"
"1109","RNA polymerase III transcription initiation from type 2 promoter",0.237668161434978,0.631336161187699,0.195783686739984,0.214036812916533,1.15951726217108,22,"POLR2E;POLR3K;GTF3A;POLR2L;POLR2F;POLR1C;GTF3C5;POLR2K;POLR3H;POLR3A;BDP1;TBP;POLR3GL;POLR3D;POLR2H;POLR1D"
"1110","RNA polymerase III transcription termination",0.00240260627859949,0.0291916662849838,0.431707695803346,0.453129060218225,2.1362858353874,17,"POLR2E;POLR3K;POLR2L;NFIX;SSB;NFIC;POLR2F;POLR1C;POLR2K;POLR3H;POLR3A;POLR3GL;POLR3D;POLR2H;POLR1D"
"1111","RORA activates circadian expression",0.0443864229765013,0.254785057872988,0.248906933451329,-0.407872726353696,-1.60154963306554,19,"TBL1XR1;SMARCD3;CREBBP;PPARA;RORA;NCOA3;SREBF1;TBL1X"
"1112","RSK activation",0.606635071090047,0.889812810512363,0.0780759026938017,0.544009305932532,0.923972011089705,2,"PDPK1;MAPK1"
"1113","RXR/VDR pathway",0.0234179506502875,0.162587120156119,0.352487857583619,-0.471579104216593,-1.71928842940444,15,"RARG;PPARA;SREBF1;RXRB;FAM120B;THRB;NR1H2"
"1114","Rab GTPases mark targets in the endocytotic machinery",0.228758169934641,0.61978853324207,0.168231979794668,0.329077754407698,1.20516335998168,10,"RAB7A;RAB1A;RAB11A;RAB2A;RAB9A;RAB8A"
"1115","Rac1 cell motility signaling pathway",0.355581127733026,0.733928310879821,0.0684562899619537,-0.216495353136232,-1.09702815530783,48,"NCKAP1;ARHGAP5;MAPK9;MAPK14;MAPK8;STAT3;ARPC4;CDK5;LIMK1;ABI2;WASF1;CTNNA1;ABI1;PIP5K1C;PDGFRA;ARFIP2;CHN1;PIK3CA"
"1116","Ran role in mitotic spindle regulation",4.02393474212734e-05,0.000875656246868904,0.557332238758646,0.747905257433831,2.6053688003043,9,"RAN;RANBP1;TPX2;KPNA2;AURKA;KPNB1;RANGAP1"
"1117","Rap1 signaling",0.765042979942693,0.95581636310319,0.0758749755198286,0.249612002069322,0.782956066957792,7,"YWHAB;YWHAZ;RAP1B;RAF1"
"1118","Rapid glucocorticoid receptor pathway",0.0279937791601866,0.183396171550141,0.352168429375423,-0.617618784039664,-1.61106422766987,6,"MAPK9;MAPK14;MAPK8;GNG2"
"1119","Ras activation upon calcium influx through NMDA receptor",0.386819484240688,0.762138929760706,0.116225195089379,0.321145630865854,1.00733505592242,7,"CALM1;CALM3;HRAS"
"1120","Ras family activation regulation",0.336054421768707,0.722542908793947,0.079972868239099,-0.305300935823539,-1.11306960328479,15,"RABGEF1;SOS1;DAB2IP;RASA1;PRKCA"
"1121","Ras signaling pathway",0.575757575757576,0.87752222194828,0.11724084061847,0.178168393287048,0.909726769657952,20,"RAC1;HRAS;RHOA;RALBP1;AKT1;BAD;CDC42;RAF1;RELA;RALA;PDPK1;PIK3R1;MAP2K1;BCL2L1"
"1122","Ras-independent pathway in NK cell-mediated cytotoxicity",0.161290322580645,0.537174477552192,0.202066558880363,0.374346268665822,1.30405566640712,9,"B2M;RAC1;HLA-A;ITGB1;PAK1"
"1123","Rb tumor suppressor/checkpoint signaling in response to DNA damage",0.119298245614035,0.466837434818406,0.248906933451329,0.355226490927638,1.42463297943746,12,"YWHAH;CDC25B;CDK4;CDK1;CDKN1A"
"1124","Recruitment of NuMA to mitotic centrosomes",0.153846153846154,0.52812635610818,0.202066558880363,0.404184998832351,1.33999897134848,8,"CCNB1;TUBG1;CDK1"
"1125","Recruitment of repair and signaling proteins to double-strand breaks",0.877437325905292,0.978097690104072,0.0675034803837462,0.239881029354714,0.692528786831251,6,"H2AFX;BRCA1;TP53BP1"
"1126","Recycling of bile acids and salts",0.720379146919431,0.944815825375171,0.0692686244739193,0.496187152643143,0.842748527102252,2,"SLC27A5;ABCC3"
"1127","Recycling of eIF2-GDP complex",0.28,0.682675585284281,0.145508994237504,0.350029783282592,1.16045758970524,8,"EIF2S1;EIF2S2;EIF2B2;EIF2B3;EIF2S3;EIF2B5;EIF2B1;EIF2B4"
"1128","Recycling pathway of cell adhesion molecule L1",0.502057613168724,0.835938277750125,0.123248782899626,0.202758095822441,0.955907016660993,17,"AP2M1;KIF4A;CLTA;AP2S1;EZR;MSN;RDX"
"1129","Reduction of cytosolic calcium levels",0.492635024549918,0.833870379925884,0.0697643361603539,-0.42372527788113,-0.947585260974307,4,"ATP2A2;SLC8A1"
"1130","Reelin signaling pathway",0.762645914396887,0.95581636310319,0.0382934112403816,-0.186396291340919,-0.745319568277323,20,"MAPK8;CBL;NCK2;CDK5;ITGA3;PIK3CA;RAPGEF1;MAP3K11"
"1131","Regular glucocorticoid receptor pathway",0.729191090269637,0.944871225415596,0.0356641401261859,-0.163283099336679,-0.798876120581688,41,"POMC;MAPK9;MAPK14;CREBBP;TP53;MAPK8"
"1132","Regulated proteolysis of p75 neurotrophin receptor",0.505169867060561,0.835938277750125,0.0634844061647536,-0.33017172037447,-0.965148134600229,8,"ADAM17;NCSTN;APH1B"
"1133","Regulation of NFAT transcription factors",0.0942622950819672,0.421338573575309,0.307746666057907,0.299415363898983,1.45611654902263,18,"CDK4;CALM3;FOSL1;JUNB;FOS;EGR1;SLC3A2;JUN"
"1134","Regulation of transcription by NOTCH1 intracellular domain",0.828009828009828,0.975152123778941,0.0318207774855947,-0.15438222259863,-0.707589037263149,33,"TBL1XR1;FBXW7;HDAC8;CREBBP;MAML1"
"1135","Regulatory RNA pathways",0.699551569506726,0.940303232842016,0.106720133280938,0.156607307356696,0.848400206431006,22,"RAN;POLR2E;POLR2J;POLR2C;POLR2L;POLR2F;POLR2G;POLR2D;POLR2I;POLR2K"
"1136","Renal cell carcinoma",0.963882618510158,0.996126880018093,0.0189493601059666,-0.0976087425474366,-0.503894752943183,50,"VHL;SOS1;CREBBP;PTPN11;AKT3;SLC2A1;ARNT;NRAS;PIK3CA;CUL2;RAPGEF1;VEGFB;EGLN1;MAPK3;TCEB2;PIK3CD;MAP2K2;EPAS1;TGFB1;ETS1;EP300;FH;PAK2;VEGFA;MAPK1;RAP1A;MAP2K1;CRKL;VEGFC;PIK3R1;PGF;HIF1A;KRAS;MET;RAF1;RAP1B;AKT2;ARAF;PAK1;GRB2;EGLN2;RBX1;CDC42;TCEB1;PAK4;AKT1;JUN"
"1137","Renin-angiotensin system",0.524105754276827,0.849185297461159,0.0641978796564238,-0.369767803755821,-0.964542686475024,6,"LNPEP;NLN;MME"
"1138","Repression of pain sensation by the transcriptional regulator DREAM",0.676923076923077,0.928485288507685,0.0862745009893111,0.24666925365412,0.817785289198519,8,"FOS;JUN;CREM;POLR2A;PRKAR2A;PRKAR1A;MAPK3"
"1139","Resolution of AP sites via the single-nucleotide replacement pathway",0.932258064516129,0.994483985765125,0.0718131392612191,0.173868046571798,0.605678833522702,9,"APEX1;XRCC1;MBD4;MPG;NTHL1;OGG1;TDG;MUTYH;SMUG1"
"1140","Resolution of abasic sites (AP sites)",0.531835205992509,0.849305290621116,0.112834132917041,0.201856042943319,0.91346852939478,15,"POLD2;FEN1;PCNA;APEX1;XRCC1;MBD4;LIG1"
"1141","Respiratory electron transport, ATP biosynthesis by chemiosmotic coupling, and heat production by uncoupling proteins",2.78254738878009e-19,1.01423852321034e-16,1.13308993200902,0.535741246179161,4.76858003970964,78,"CYCS;CYC1;COX8A;ATP5B;NDUFA4;NDUFB10;UQCRFS1;COX4I1;COX6A1;SDHC;ATP5C1;NDUFA13;UQCRC1;UQCR11;COX5B;SDHB;ATP5F1;ATP5G1;ATP5E;SDHD;NDUFAB1;ETFA;NDUFA6;ETFB;COX5A;NDUFV2;COX6B1;NDUFS5;UQCRH;ATP5J2;NDUFB11;NDUFB8;NDUFA8;ATP5A1;NDUFB6;NDUFS6;UQCR10;NDUFB9;NDUFS8;ATP5O;NDUFC2;COX7A2L;NDUFA12;ATP5H;NDUFA9;COX7C;NDUFS2;UQCRQ;NDUFB7;NDUFV1;NDUFB4;NDUFS3;NDUFB3;NDUFA7;COX6C;NDUFA5;SDHA;NDUFS4;NDUFS7"
"1142","Response to elevated platelet cytosolic calcium",3.82024578622929e-08,1.26589053552779e-06,0.719512826338911,0.486974083289574,3.36466701808607,38,"ALDOA;CD63;CFL1;TIMP1;PFN1;PPIA;CALM1;HSPA5;SOD1;SPARC;SERPING1;WDR1;THBS1;FN1;FLNA;CAP1;PSAP;GAS6;CALU;CFD;ACTN4;ACTN1;CLU;CD9;TMSB4X"
"1143","Retinoblastoma protein regulation",0.0529092173423905,0.292203177595475,0.321775918075361,0.208305600838976,1.43512645053154,41,"CCNA2;CDK4;TFDP1;PPP2CA;DNMT1;CDKN1A;CCND1;CCND3;CEBPD;SMARCB1;SMARCA4;JUN;HDAC3;E2F4;CDK2;UBTF"
"1144","Retinoic acid receptor-mediated signaling",0.0629011553273428,0.319546635774445,0.204289662419107,-0.373170528107565,-1.52567605709972,22,"RARG;MAPK14;CREBBP;MAPK8;NCOA3;RXRB;CDK7;PRKCA"
"1145","Retinol metabolism",0.88208269525268,0.979494721765733,0.0392493513468412,-0.232092038764352,-0.641936606803966,7,"DHRS4;DGAT1;PNPLA4;DHRS3;DHRS4L2;RDH11"
"1146","Retrograde neurotrophin signaling",0.981586402266289,0.996308890945484,0.0304552608514903,-0.143623454104788,-0.467143871098206,11,"AP2A1"
"1147","Rev-mediated nuclear export of HIV-1 RNA",0.676991150442478,0.928485288507685,0.107962721452905,0.159730112208548,0.835564870601276,21,"RAN;RANBP1;KPNB1;XPO1;RANGAP1;RAE1;TPR;NUP50"
"1148","Reversal of insulin resistance by leptin",0.289430894308943,0.693889206167904,0.0985394198208464,-0.478536333074735,-1.15283109413,5,"ACACA;PRKAA1;PRKAG1;PRKAG2;PRKAB2"
"1149","Rheb GTPase activity by AMPK regulation",0.497702909647779,0.835530085959885,0.065965840174779,-0.350291631070051,-0.968861414799519,7,"TSC1;TSC2;PRKAA1;PRKAG1;PRKAG2"
"1150","Rho GTPase cycle",0.272421524663677,0.675104182744251,0.0808460436293876,-0.224552522802271,-1.17062250216965,54,"ARHGAP5;MYO9A;FAM13A;G3BP2;SOS1;ARAP1;GDI1;FAM13B;ARHGAP1;ITSN1;NET1;ARHGAP17;RHOQ;ARHGAP31;TRIP10;RAC2;PLEKHG2;CHN1;ARHGAP10;RHOG"
"1151","Rho cell motility signaling pathway",0.50561797752809,0.835938277750125,0.116225195089379,0.209572806001348,0.948389555783297,15,"CFL1;PFN1;RHOA;GSN;ROCK1"
"1152","RhoA activity regulation",0.675324675324675,0.928485288507685,0.106720133280938,0.165677008218151,0.84594583086387,20,"ARHGDIA;RHOA;DLC1;MYO9B;ECT2;TRIO;ARHGAP35;FARP1;ARHGEF1;ARHGEF2;SRGAP1"
"1153","RhoA signaling pathway",0.0313312633075136,0.199682892525851,0.321775918075361,0.237652504330428,1.52958817546548,32,"CFL1;CYR61;RHOA;FOS;ROCK1;PPP1R12A;MAP2K3;CIT;JUN;EZR;MSN;RDX;ITGB1;PKN1;SRF;CDC42"
"1154","Riboflavin metabolism",0.498567335243553,0.835530085959885,0.0999172824555927,0.295395757889291,0.926565625353158,7,"FLAD1;ACP1;PHPT1;RFK;ACP2;MTMR6;MTMR2"
"1155","S phase",8.22556956232286e-13,5.99644021093336e-11,0.921426003494898,0.404829604000763,3.66879451215106,92,"UBC;CKS1B;SKP1;PSMA7;CDC25B;CCNA2;PSMC3;PSMB6;PSMB5;PSMB3;PSME2;UBB;RPA3;PSMD7;PSMD8;UBA52;PSMB1;CDK4;PSMD2;POLD2;CDKN1A;PSMB2;ORC6;GINS2;PSMD9;PSMB7;FEN1;PSMA4;PCNA;CCND1;PSMD14;PSMC1;PSMD12;PSME1;PSMC5;PSMA1;PSMD6;MCM7;PSMA2;MCM5;PSMC2;CDT1;RPA2;PSMC4;PSMA3;PSMD4;PSMB9;RFC4;CDK2;FZR1;MCM3;PSME3;PSMA5"
"1156","S1P/S1P1 pathway",0.811732605729877,0.970692446248204,0.0377429372370062,-0.204953064043022,-0.713853535868442,13,"ABCC1;ITGAV;GNAI1"
"1157","S1P/S1P3 pathway",0.211413748378729,0.600860126971124,0.103948460498948,-0.31751426930582,-1.26960464941908,20,"GNAQ;ITGAV;AKT3;S1PR2;GNAI1;GNA13;SRC"
"1158","S1P/S1P4 pathway",0.803225806451613,0.970423231430103,0.0795433855683457,0.214508222783012,0.747251106330175,9,"RHOA;GNAI2;CDC42;GNAI3"
"1159","S6K1 signaling",0.757105943152455,0.953247379202314,0.0711181082521522,0.284975433152314,0.754298646964359,5,"EIF4B;EIF4G1;MLST8"
"1160","SARS coronavirus protease",0.266149870801034,0.667529720086516,0.135733276898349,0.440074321843501,1.16482835681099,5,"NCL;EIF4E;ANPEP;FBL"
"1161","SHC-related events",0.609665427509294,0.893358988249799,0.103566278612188,0.208164539824243,0.881285398879971,13,"YWHAB;CDK1;HRAS"
"1162","SHC1 events in EGFR signaling",0.709302325581395,0.944815825375171,0.0968770285984345,0.175656260611648,0.809038382658165,16,"YWHAB;CDK1;HRAS;GRB2;RAF1;IRS2;KRAS;MAP2K1;MAPK1;SHC1;IRS1"
"1163","SHC1 events in ERBB2 signaling",0.852713178294574,0.978097690104072,0.0862745009893111,0.157359424221968,0.724766732624612,16,"YWHAB;CDK1;HRAS"
"1164","SHP2 signaling",0.940149625935162,0.994483985765125,0.0261443765607259,-0.123071281878897,-0.553588463492889,31,"SOS1;PTPN11;IGF1R;IL6ST;GNAI1;NRAS;PIK3CA;PRKACA;LMO4;EGFR;NGF;MAP2K2;JAK1;BDNF;IRS1;SHC1;VEGFA;MAP2K1;PIK3R1;STAT1;KRAS;NTF3;RAF1;IFNGR1;PDGFRB;GRB2;ARHGAP35;GNAI3"
"1165","SIDS susceptibility pathways",0.93733681462141,0.994483985765125,0.0286792758677241,-0.145395771106922,-0.570909817744574,19,"HADHA;RORA;CREB1;EN1;CTCF;ECE1;SP1;NFKB1;DEAF1;CDCA7L;EP300;REST;ACADM;GATA2"
"1166","SLBP-dependent processing of replication-dependent histone pre-mRNAs",0.0057112780654359,0.054783180390826,0.407017918923954,0.574234074597029,2.00037575235133,9,"SNRPB;SNRPG;SNRPD3;SLBP;SNRPE;SNRPF;LSM10;NCBP2"
"1167","SLC-mediated transmembrane transport",0.0012535472168381,0.0182982090342469,0.45505986738723,-0.356987660170911,-1.95886855270757,73,"SLC9A7;NUP188;SLC16A7;SLC12A4;SLC35C1;SLC20A2;SLC35B4;SLC11A2;SLC38A1;SLC1A5;SLC2A10;SLC5A3;SLC9A1;RANBP2;SLC7A6;AAAS;SLC35A2;SLC30A7;HK1;SLC2A1;SLC8A1;SLC44A1;SLC30A5;NUP214;SLC4A7;SLC36A1;SLC1A4;SLC27A1;SLC39A6;SEH1L;NUP160;SLC33A1;SLC35A3;SLC39A4;SLC2A6"
"1168","SMAD2/3 nuclear pathway",0.058818567053509,0.308480110661929,0.321775918075361,0.187058223597094,1.45917703980367,52,"COL1A2;CDK4;TFDP1;CDKN1A;HSPA8;RBBP7;SAP18;FOS;ITGB5;JUN;E2F4;AKT1;CDK2;MED15;NR3C1;SAP30;LAMC1;SMAD2;SMAD3;NCOR1;RUNX1;MYC;SKIL;SERPINE1;KAT2A;HDAC2;CEBPB;DCP1A"
"1169","SNARE interactions in vesicular transport",0.0376411543287327,0.226780177732613,0.266346749862859,-0.35717544719431,-1.56863674500235,28,"STX7;VAMP7;SEC22B;GOSR1;USE1;VAMP4;SNAP47;VAMP3;STX4;SNAP23;STX18;GOSR2;STX6;VTI1A"
"1170","SODD/TNFR1 signaling pathway",0.894333843797856,0.990469136492586,0.0386102932217715,-0.226248331891186,-0.625773668250413,7,"MADD;TRADD"
"1171","SREBF and miR-33 in cholesterol and lipid homeostasis",0.147988505747126,0.517427437360456,0.135733276898349,-0.42993509347616,-1.36292380899749,10,"SCD;PPARA;SREBF2;SREBF1"
"1172","SREBP control of lipid biosynthesis",0.441679626749611,0.794368135807071,0.0726997943822105,-0.392195855057094,-1.02304646272271,6,"SREBF2;SREBF1"
"1173","SREBP signaling",0.176394293125811,0.560250480324486,0.115725455349434,-0.328035395080866,-1.31167416091009,20,"SEC24D;INSIG1;SEC23B;SREBF2;SREBF1;SEC24A;INSIG2;CREB1"
"1174","SRF and microRNAs in smooth muscle differentiation and proliferation",0.766016713091922,0.95581636310319,0.0743485423837918,0.267425320056899,0.772048264780068,6,"KLF4;SRF;MEF2D"
"1175","STAT3 pathway",0.36685552407932,0.744951746668034,0.0774633214044684,-0.330937752032749,-1.07639482381703,11,"TYK2;STAT3;SRC;RAC2;MTOR;MAPK3;PIAS3;JAK1"
"1176","SUMOylation as a mechanism to modulate CtBP-dependent gene responses",0.067741935483871,0.337091269404382,0.32346729429043,0.443408782264034,1.54463870337727,9,"UBE2I;SUMO1;SAE1;UBE2A;ZEB1;UBA2;UBA1;CTBP1;UBE3A"
"1177","SUMOylation by RanBP2 regulates transcriptional repression",0.187279151943463,0.565916251883648,0.195783686739984,0.278563765171973,1.24053311201012,14,"RAN;UBE2I;SUMO1;NUP62;XPO1;RANGAP1"
"1178","Salivary secretion",0.420091324200913,0.782239017477563,0.144623332386419,0.182281044375445,1.00502740115742,23,"CST3;CALM2;CALM1;CALM3;ATP1B3;GNAS"
"1179","Salmonella infection",0.0844594594594595,0.390926640926641,0.294063133356954,0.374256690467192,1.4474268336066,11,"RAC1;ARPC2;ARPC3;ARPC1A;ACTR3"
"1180","Second messenger role in netrin-1 signaling",0.941747572815534,0.994483985765125,0.0471421752884972,-0.536960454897906,-0.711641162806739,1,"PITPNA"
