"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"Cyclin A/B1-associated events during G2/M transition",0.00426119645811843,0.0420722130298226,0.49397917308105,2.09853769637038,1230,14,"CCNB2;WEE1;CCNB1;PLK1;PKMYT1;CDK1;CCNH;CDC25A;MNAT1;CCNA2;CDC25C;XPO1"
"Downstream signaling events Of B cell receptor (BCR)",0.000295367650678525,0.00475477707233582,0.233331782984742,2.09693745009554,17,89,"RICTOR;UBA52;PSME2;PSMB8;PSMA3;PSMA4;SKP1;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;TRIB3;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;PSMC4;PSMA5;UBB;PSMC1;CDKN1A;NR4A1;PSMB7;PSMB5;PSMC3;PSMB9;FOXO3;PSMA7;PSMC5"
"Basigin interactions",0.00374422300638403,0.0382427191203776,0.439572216399459,2.09631480303067,972,18,"ITGA3;ITGB1;PPIA;SLC7A11;MAG;BSG;SLC16A3;ATP1B1;L1CAM;CAV1;SLC7A5;SLC7A7;SLC3A2;ITGA6;SLC16A1;ATP1B3"
"Nef in HIV-1 replication and disease pathogenesis",0.00351298956221189,0.0365672833705206,0.418606550845136,2.0940704716751,867,20,"AP1S1;ARF1;AP2B1;B2M;ATP6V1H;PAK2;RAC1;HLA-A;AP2S1;AP2M1;PACS1"
"Nef-mediated CD4 downregulation",0.00325983117035481,0.0347324457791041,0.687567161120768,2.09289804491687,1166,7,"ARF1;AP2B1;ATP6V1H;AP2S1;AP2M1"
"Prolactin regulation of apoptosis",0.000386119021188281,0.00601939231978784,0.230851351506315,2.06699701486893,23,88,"EEF1A1;PHLDA1;DUSP4;MAFF;AREG;RBX1;HSP90AB1;HSPA5;HNRNPA1;CLDN1;CITED4;N4BP2L2;SSBP1;VPS29;MRPL40;PSMA4;LDHB;SSR3;PSMD2;GLIPR1;TMBIM6;CEBPB;CCT2;EFNA1;ALDH7A1;SF3B4;HAX1;FTH1;IER3;EGR1;BCL3;FBXO32;UQCRH;GBP3"
"Glutathione metabolism",0.00311351464874514,0.0336577751444639,0.339326865587303,2.05534645887094,592,31,"IDH1;MGST1;MGST3;GGCT;ODC1;G6PD;GSTK1;GSTO1;GCLM;SRM;GSTP1;GPX4;GSS;RRM2;GSTZ1;SMS;MGST2;PGD;RRM1;IDH2;GSTT2B;GGT7;RRM2B;GSTM3;TXNDC12;LAP3"
"Leukocyte transendothelial migration",0.000959983831851253,0.0125817349997496,0.256703655288176,2.05495002661613,94,63,"ACTG1;CLDN1;CLDN4;ITGB1;RHOA;ACTN4;ACTB;CYBA;GNAI1;RAC1;MAPK14;PIK3R3;VCL;MYL12A;ARHGAP35;ACTN1;RAP1A;EZR;GNAI3;MYL9;MMP2;PTPN11;CLDN9;BCAR1;ESAM;SIPA1;VAV3;MYL12B;NCF2;PIK3R1;CLDN7;CTNNB1;ICAM1;RAP1B;VASP"
"Diurnally regulated genes with circadian orthologs",0.0022531147875817,0.0262549531738565,0.305166892478427,2.05487432084053,352,40,"HERPUD1;HSPA8;PSMA4;EIF4G2;DNAJA1;QKI;BTG1;CEBPB;AZIN1;GSTP1;SUMO1;NCOA4;UGP2;CBX3;ZFR;VAPA;HIST1H2BN;RBPMS;TUBB3;NR1D2;PURA;IDI1;SUMO3;TOB1;KLF9;NCKAP1;SF3A3;DAZAP2;GSTM3;TAB2"
"Oxidative stress",0.00429099140557953,0.042085816368631,0.401097472806738,2.05236562722442,1034,21,"MGST1;JUNB;NQO1;SOD1;NFE2L2;MT1X;FOS;CAT;CYBA"
"Oncostatin M",7.17514529669226e-05,0.00156270443888253,0.188118424274172,2.03001507045699,0,174,"MYC;HSPA5;F3;FOSL2;CLDN4;VEGFA;CEBPD;JUNB;CYR61;IL11;ANXA9;SERPINE1;HK2;ETS2;PTTG1;LDHA;CDA;B2M;ANXA1;FN1;CASP4;CRLF1;RAD23A;STK4;LCN2;CDH3;AKR1C3;KRT8;KIF5B;CCNB1;MT2A;EFNA1;PLAT;VIM;MAP2K2;CDKN1A;ECM1;MMP13;PTGS2;BLMH;AURKA;STEAP1;RFC3;RRAGB;CTGF;SRM;PLAU;IER3;TP53;PGK1;CST6;MMP2;ATF3;KRT18;AKR1C1;SOCS1;S100P;IRF1;MCM7;CRABP2;KRT10;SLC16A3;SULT2B1;S100A9;H1F0;DSG2;CKS1B;SNCG;EPAS1;HMGCS1;GART;KRT16;TIMP1;TPM1;NAMPT;RRAD;SKP2;KRT13;HMOX1;SLC22A1;USP9X;ICAM1;CTSH;PCDH1;SERPINB1;ABCG2;CCNA2;GAB1;ANXA3;TIMP2;DSC2;HIF1A;ITGAV;IL6ST;PPARG;EGFR;ATP2B4;TNNC1;CTSB;FOXN3;KLF10;ZHX2;PLAUR;SAA1;COL1A1;MGMT;IVL;MGLL;EDN1;IRS1;LIFR;NEDD4L;BCL10;CDKN1B;ITGB6"
"DNA repair",0.000444642063139173,0.00678881335576407,0.218140137503733,2.01997464594879,22,98,"POLR2F;UBA52;PRKDC;POLR2K;RPA3;H2AFX;NTHL1;UBC;XRCC6;UBB;RAD23B;TDP1;MBD4;RFC5;POLD2;XPA;RFC3;TCEA1;POLR2G;POLR2L;FEN1;POLR2I;XRCC4;ERCC3;POLD3;RFC4;XRCC5;PCNA;RFC1;APEX1;POLR2J;FANCG;BRIP1;USP1;FANCB;MAD2L2;POLE;CCNH;XRCC1;POLR2H;DDB1;POLR2C;POLH;RFC2;UBE2T;FANCA;FANCI;MNAT1;ERCC2;FANCF;BRCA2;LIG1;BRCA1;RPA1;FANCD2;XPC;POLR2D;POLE2;DDB2;POLR2A;POLR2E;MGMT;TP53BP1;POLD1"
"Fatty acid metabolism",0.00401423361957417,0.0398998657086533,0.347682178319218,2.01760207131015,818,28,"ECI2;HADH;ECHS1;ALDH9A1;CPT2;ALDH3A2;ACAT1;ALDH7A1;ACOX1;ACSL1;ACADM;ADH5;ACADVL;ACAA2;HADHB;ALDH2;GCDH;ACAT2;ACAA1;ECI1;HADHA"
"Platelet amyloid precursor protein pathway",0.00476385395515676,0.046112860833903,0.71200143729788,2.01205371733815,1768,6,"SERPINE1;PLAT;PLAU;COL4A2;COL4A1;APP"
"Deadenylation-dependent mRNA decay",0.00228689328793213,0.0262549531738565,0.282462166553392,2.01074587971409,316,46,"EIF4A2;LSM3;PABPC1;EXOSC8;LSM2;EIF4G1;EIF4A3;LSM5;PAIP1;EXOSC3;EIF4B;EXOSC7;EXOSC1;LSM4;XRN1;CNOT2;DCPS;LSM7;EIF4E;LSM6;CNOT11;EIF4A1;TNKS1BP1;EXOSC9;EXOSC2;EXOSC5;DDX6;DCP2"
"Oocyte meiosis",0.000902996305924203,0.0120110053104514,0.229969834494878,1.98912727196824,65,79,"RBX1;YWHAB;CDC26;PPP1CC;SKP1;PTTG1;CALM1;YWHAZ;PPP2R5C;CCNB2;ANAPC7;CCNB1;YWHAH;PLK1;ANAPC5;CALM2;AURKA;CCNE2;CDC20;ANAPC4;CDC23;ANAPC11;ANAPC13;PKMYT1;MAD2L1;SMC3;CDK1;MAP2K1;CDK2;BUB1;PPP2R1B;YWHAG;CCNE1;MAD2L2;PPP2R1A;PPP1CA;MAPK1;FBXO5;PPP2CA;SMC1A;CDC25C;YWHAQ;CAMK2G;IGF1R;ANAPC2;CUL1;CAMK2D;ESPL1;PPP2R5E;PPP2R5D;PPP3CB;ANAPC1;CALM3;ITPR3;FBXW11;CDC16;YWHAE"
"Phagosome",0.000837711202612523,0.0117042480289542,0.228044987536486,1.98726295106005,58,81,"ACTG1;SEC61B;ATP6V0E1;HLA-B;CALR;ITGB1;TUBB4B;TUBA1B;ACTB;CYBA;TUBA4A;SEC61G;ATP6V1H;C3;TAP2;TAP1;RAC1;TUBA1A;HLA-A;ATP6V1B2;ATP6V0D1;TUBB;TUBA1C;HLA-F;HLA-C;ATP6V1G1;DYNC2H1;ATP6V1E1;STX18;LAMP2;NCF2;LAMP1;CTSL;ATP6AP1;ATP6V1D;HLA-E;TUBB3;DYNC1I2;TUBB6;PIK3C3;SEC61A1;RAB5A;DYNC1LI1;ITGAV;ATP6V0B;DYNC1LI2"
"Alpha-6 beta-1 and alpha-6 beta-4 integrin signaling",0.00373802663343976,0.0382427191203776,0.303533795981274,1.98061619084342,623,37,"YWHAB;ITGB1;YWHAZ;LAMB2;YWHAH;RAC1;LAMA5;CD9;LAMC2;GRB2;RXRA;ERBB3;YWHAG;RXRB;PIK3R1;LAMB3;HRAS;CDH1;ITGA6;COL17A1;SFN;ITGB4;ERBB2;YWHAQ;EGFR"
"Glycolysis and gluconeogenesis",0.00324681926943177,0.0347324457791041,0.284888312414182,1.97522624965527,478,43,"GAPDH;PKM;HK2;LDHB;LDHA;TPI1;ALDH9A1;ENO1;MDH1;ALDH3A2;ALDH7A1;PFKM;GOT1;ADH5;PGK1;MDH2;PCK2;PGAM1;ALDH2;DLD;PDHA1;BPGM;PDHX;DLAT;AKR1A1;ALDH1A3;PFKP"
"AP-1 transcription factor network",0.00303275087510452,0.0332704003409614,0.279213332251456,1.96926046409343,427,45,"MYC;FOSL1;FOSL2;JUNB;CYR61;DUSP1;FOSB;FOS;BAG1;MT2A;MAFG;HLA-A;TRIP6;PLAU;EGR1;TP53;BCL2L11;ETS1;ATF3;CDK1;TIMP1;NFATC3;ATF2;CTNNB1;CBFB;ELF1;COPS5;HIF1A"
"Interferon alpha/beta signaling",0.00436103107234639,0.0424913619614803,0.299855691000216,1.95661585093545,727,37,"IRF3;HLA-B;PSMB8;IP6K2;IFIT1;PTPN1;IFITM2;HLA-A;IFI6;JAK1;EGR1;GBP2;HLA-F;HLA-C;ISG15;PTPN11;SOCS1;IRF1;IFITM3"
"Cell adhesion molecules (CAMs)",0.00494025735294118,0.0472033621916509,0.286382408680327,1.92838696477949,773,40,"CLDN1;CLDN4;HLA-B;ITGB1;PTPRF;CDH3;HLA-A;SDC4;CDH2;MAG;HLA-F;HLA-C;CLDN9;ESAM;CD276;MPZL1;CD58;L1CAM;CLDN7;CDH1;ICAM1;HLA-E;ITGA6;ALCAM;CADM1;ITGAV;GLG1"
"Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",0.0038162982628268,0.0384485559676632,0.270868430993404,1.92821427453597,528,46,"HSPA1A;VDAC2;CAPN2;UBL5;HSPA1B;CAPN1;PPIA;BCL2L1;PARK7;DNAJA1;KRT17;UBC;XRCC6;TMBIM6;ENDOG;UBB;AIFM1;HSPA4"
"Antigen presentation: folding, assembly, and peptide loading of class I MHC proteins",0.00027766208524226,0.00451887415652513,0.156354066667109,1.76956440700526,1,215,"RBX1;HSPA5;SEC61B;UBA52;UBE2V2;UBE2L3;PSME2;HLA-B;FBXO2;UBE2L6;CALR;PSMB8;CDC26;PSMA3;PSMA4;SKP1;PSMB3;PSMB6;PSMA2;PSMD1;TAPBP;PSMB2;PSMD12;B2M;PSME3;PSMB1;UBC;PSMD2;CYBA;SEC61G;PSMC6;UBE2M;PSMC2;PSMA1;ANAPC7;PSMC4;TAP2;ITCH;PSMA5;TAP1;SEC31A;RNF41;UBB;PSMC1;UBE2E1;ANAPC5;PSMB7;BLMH;PSMB5;PSMC3;HLA-A;PSMB9;CUL7;CDC20;NPEPPS;ASB3;MKRN1;PSMA7;PSMC5;KEAP1;ANAPC4;CDC23;PJA2;UBE2G1;UBE2D1;ANAPC11;ANAPC13;HLA-F;SAR1B;HLA-C;RNF34;SEC23A;SOCS1;PSME1;UBE2D2;FBXO27;PSMF1;UBE2A;ASB1;PSMD7;FBXO3;LRR1;NEDD4;TRIM11;TRIM32;UBA3;NCF2;UBE2C;PSMD14;PSMD8;CBLB;RBCK1;PDIA3;PSMA6;UBA6;UBE2N;SKP2;UBE2H;UBA1;UBE2S;RNF144B"
"Signaling by the B cell receptor (BCR)",0.00245245476840498,0.0277258436031128,0.185142637011216,1.76361775586783,105,108,"RICTOR;UBA52;PSME2;PSMB8;PSMA3;PSMA4;SKP1;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;CALM1;TRIB3;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;PSMC4;PSMA5;UBB;PSMC1;CDKN1A;NR4A1;PSMB7;PSMB5;PSMC3;PSMB9;FOXO3"
"Transcription",0.00133718442447582,0.0166417658205773,0.165699682225901,1.74646564902278,24,157,"SRSF5;POLR2F;SNRPE;POLR1D;H3F3A;H2AFZ;HIST1H2BD;HIST1H2AC;SNRPG;POLR2K;SRSF1;CSTF3;GTF2F2;SNRPD3;H2AFX;SUPT4H1;SSB;RBM8A;NUDT21;HIST2H2BE;SNRPF;PABPN1;TTF1;SRSF2;NELFCD;CSTF1;POLR3K;MTERF1;PCF11;MAGOH;RNPS1;HIST1H2BC;ALYREF;PAPOLA;TFB2M;TCEA1;POLR2G;SNRPB;POLR2L;POLR3H;SRSF11;NELFE;GTF3A;POLR2I;ERCC3;TAF10;UPF3B;U2AF2;TAF9;SSRP1;SRSF7;POLR2J;TFAM;SRSF3;CDK9;CBX3;GTF2A2;CSTF2;SRRM1;TAF6;CPSF3;CCNH;SNAPC1;POLR2H;LSM10;TAF1A;POLR2C;HIST2H2AC;HIST1H2BN;TAF5;RRN3;SLBP;SRSF6;SUPT16H;EHMT2;MNAT1;ERCC2;SRSF4"
"Immune system signaling by interferons, interleukins, prolactin, and growth hormones",0.00104058272632674,0.0134008958059992,0.158003173771476,1.71903380490242,12,181,"EIF4A2;RBX1;IRS2;UBA52;IRF3;KPNA4;SP100;HLA-B;YWHAB;UBE2L6;PSMB8;SKP1;EIF4G2;IP6K2;B2M;UBC;YWHAZ;IFIT1;EIF4G1;MT2A;PTPN1;EIF4A3;UBB;NUP88;FLNB;MAP2K2;IFITM2;UBE2E1;RAE1;HLA-A;IFI6;KPNA2;PIK3R3;KPNA3;SUMO1;JAK1;NUP37;EGR1;GBP2;IL1B;GBP3;PPM1B;HLA-F;HLA-C;ISG15;NUP43;IL18;PTPN11;EIF4E2;NUP133;SOCS1;IRF1;SQSTM1;IFNGR1;IFITM3;GRB2;KPNB1;NUP205;CDK1;NEDD4;MAP2K1;IRAK1;NUP85;PIN1;RANBP2;DDX58;KRAS;NUPL2;PIK3R1;NUP50;UBE2N;HRAS;MYD88;NUP153;NUP98;ICAM1;MAP3K8;EIF4E;HLA-E;EIF2AK2;MAPK1;NUP54;AAAS;TPR;NUP155;NFKB2"
"p53 activity regulation",0.00491861361789041,0.0472033621916509,0.182401305636245,1.70999905966276,235,102,"PERP;CSNK1E;CYCS;CD82;SERPINE1;NEDD8;GTSE1;CCNB2;SERPINB5;CCNB1;CDK6;CSE1L;CDKN1A;E2F1;CCNE2;BBC3;MAPK14;GADD45A;CSNK1D;CSNK1G3;TP53;GADD45B;UBE2D1;PCNA;CASP3;CDK4;PPP1R13L;CDK1;RRM2;CHEK2;CDK2;PIN1;CCNE1;CSNK1A1;IGFBP3;EI24;PRMT5;SKP2;CHEK1;RASSF1;TIMP3;YY1;TTC5;CCNG2;CCNA2;SFN;SESN2;PPP2CA;SIAH1;PMAIP1;BAX;DAXX;RRM2B;MDM4;EP300;DDB2;TNFRSF10B;TP53I3;TSC2;RB1;CCND3;BID"
"Protein metabolism",0.000480076812289966,0.00725503835715755,0.135256658732707,1.62742155520681,0,293,"EEF1A1;EEF1D;EEF1B2;EIF4A2;EEF2;VDAC1;SLC25A6;PFDN4;SEC61B;UBA52;SRP14;DAD1;DDOST;EIF3J;TOMM40;GPAA1;CALR;DHPS;TUBB4B;TOMM20;PMPCA;PFDN6;LMAN1;EIF5;TUBA1B;ACTB;EIF3G;CCT5;TBCC;SSR3;B4GALT5;DPM1;EIF3A;TCP1;ALG14;TUBA4A;BCS1L;SEC61G;ALG8;SLC25A4;PABPC1;EIF2B5;EIF4G1;NOP56;MTX2;CCT2;EIF2S1;SEC31A;EIF3D;MOGS;GFPT1;RPN2;TIMM8B;RPN1;EIF3H;PROC;EIF2S2;TUSC3;TUBA1A;GALNT7;PIGC;PMM1;TBCD;EIF4B;ALG10;PFDN2;PIGU;TUBA1C;USP11;GAS6;SEC11A;GALNT2;SPCS2;CCT7;FBXL5;DPAGT1;IDH3G;TOMM5;SAR1B;SSR1;EIF3E;MCFD2;DNAJC19;HSPD1;SEC23A;EIF3K;SSR2;TIMM23;GRPEL1;SAMM50;PIGB;PRKCSH;EIF4EBP1;EIF5A;MGAT2;SUMF1;TIMM10;MUC4;CCT4;EIF2B2;CCT6A;CCT3;STT3A;MUC20;TRAM1"
